-2.862221002578735352e+00,-3.284131288528442383e+00,8.185063004493713379e-01,-1.211913954466581345e-02,-3.302489593625068665e-02,-4.185971915721893311e-01,9.074904322624206543e-01,-4.434593021869659424e-02,7.334879040718078613e-02,2.609632611274719238e-01,3.077139556407928467e-01,-2.233358174562454224e-01,7.844498381018638611e-03,-6.000586226582527161e-02,-1.073305774480104446e-02,-1.706643551588058472e-01,3.058798313140869141e-01,-2.825962305068969727e-01,-3.774559870362281799e-02,-2.360018715262413025e-02,2.778180176392197609e-03,2.051352709531784058e-01,2.718476355075836182e-01,1.048615574836730957e+00,8.815810084342956543e-01,3.393765091896057129e-01,4.044297635555267334e-01,2.967309355735778809e-01,5.216570496559143066e-01,1.441895812749862671e-01,-1.097647070884704590e+00,-7.323032617568969727e-01,4.955900311470031738e-01,-2.672529816627502441e-01,4.996360838413238525e-02,-4.510641396045684814e-01
-2.862160921096801758e+00,-3.284597158432006836e+00,8.184774518013000488e-01,-1.202630344778299332e-02,-3.309959545731544495e-02,-4.174453318119049072e-01,9.080193638801574707e-01,-4.438038170337677002e-02,7.287836819887161255e-02,2.588345110416412354e-01,3.078900575637817383e-01,-2.233486473560333252e-01,7.476411294192075729e-03,-5.914092436432838440e-02,-1.118631102144718170e-02,-1.725211888551712036e-01,3.063778579235076904e-01,-2.836588025093078613e-01,-3.812255710363388062e-02,-2.216133102774620056e-02,3.036317648366093636e-03,2.052374631166458130e-01,2.720896899700164795e-01,1.049371957778930664e+00,8.822821974754333496e-01,3.382835090160369873e-01,4.026319384574890137e-01,2.978388071060180664e-01,5.210199356079101562e-01,1.439303904771804810e-01,-1.097080111503601074e+00,-7.320400476455688477e-01,4.946967661380767822e-01,-2.678391039371490479e-01,4.957170039415359497e-02,-4.513277113437652588e-01
-2.862117767333984375e+00,-3.285086154937744141e+00,8.184316754341125488e-01,-1.189807709306478500e-02,-3.319317847490310669e-02,-4.162686467170715332e-01,9.085577130317687988e-01,-4.448165372014045715e-02,7.239703088998794556e-02,2.567581236362457275e-01,3.082348704338073730e-01,-2.234316915273666382e-01,7.084779907017946243e-03,-5.844016000628471375e-02,-1.165734231472015381e-02,-1.742062121629714966e-01,3.072675764560699463e-01,-2.849791347980499268e-01,-3.855175524950027466e-02,-2.073567546904087067e-02,3.158353734761476517e-03,2.054472714662551880e-01,2.714220881462097168e-01,1.049999713897705078e+00,8.827164769172668457e-01,3.374037146568298340e-01,4.006225168704986572e-01,2.992623150348663330e-01,5.214297771453857422e-01,1.434557437896728516e-01,-1.096483230590820312e+00,-7.312682867050170898e-01,4.937783777713775635e-01,-2.690865993499755859e-01,4.953896999359130859e-02,-4.501635134220123291e-01
-2.862084627151489258e+00,-3.285579919815063477e+00,8.183784484863281250e-01,-1.176225300878286362e-02,-3.327408060431480408e-02,-4.150544404983520508e-01,9.091117978096008301e-01,-4.471480846405029297e-02,7.195965945720672607e-02,2.548305988311767578e-01,3.087814152240753174e-01,-2.236045747995376587e-01,6.674343720078468323e-03,-5.780970677733421326e-02,-1.214844081550836563e-02,-1.759885102510452271e-01,3.082666993141174316e-01,-2.863988578319549561e-01,-3.898788243532180786e-02,-1.935560256242752075e-02,3.189390292391180992e-03,2.056435644626617432e-01,2.703016400337219238e-01,1.050679802894592285e+00,8.828066587448120117e-01,3.369165360927581787e-01,3.990179896354675293e-01,2.998967468738555908e-01,5.227228999137878418e-01,1.429356783628463745e-01,-1.095990061759948730e+00,-7.303141951560974121e-01,4.931134581565856934e-01,-2.704173326492309570e-01,4.951622337102890015e-02,-4.478569626808166504e-01
-2.862065792083740234e+00,-3.286075592041015625e+00,8.183254003524780273e-01,-1.162568479776382446e-02,-3.332705795764923096e-02,-4.138040840625762939e-01,9.096814393997192383e-01,-4.509695619344711304e-02,7.158994674682617188e-02,2.528915107250213623e-01,3.094665706157684326e-01,-2.238250076770782471e-01,6.247826386243104935e-03,-5.719997361302375793e-02,-1.264153234660625458e-02,-1.779373139142990112e-01,3.092027902603149414e-01,-2.878095209598541260e-01,-3.942412137985229492e-02,-1.827525161206722260e-02,3.152004210278391838e-03,2.057981491088867188e-01,2.692653834819793701e-01,1.051267743110656738e+00,8.827623724937438965e-01,3.368170857429504395e-01,3.969371914863586426e-01,2.998411357402801514e-01,5.242669582366943359e-01,1.422104984521865845e-01,-1.095812320709228516e+00,-7.294322848320007324e-01,4.932401180267333984e-01,-2.728454470634460449e-01,4.960547387599945068e-02,-4.460437893867492676e-01
-2.862070083618164062e+00,-3.286565303802490234e+00,8.182775378227233887e-01,-1.148269698023796082e-02,-3.334986418485641479e-02,-4.124636352062225342e-01,9.102910161018371582e-01,-4.564149677753448486e-02,7.134003192186355591e-02,2.507024407386779785e-01,3.101720511913299561e-01,-2.239904701709747314e-01,5.808508954942226410e-03,-5.658477917313575745e-02,-1.318167988210916519e-02,-1.801881939172744751e-01,3.100130856037139893e-01,-2.891752123832702637e-01,-3.985083103179931641e-02,-1.750984229147434235e-02,3.008318366482853889e-03,2.058743685483932495e-01,2.686073780059814453e-01,1.051801681518554688e+00,8.833258152008056641e-01,3.370559513568878174e-01,3.948553502559661865e-01,2.998194098472595215e-01,5.251473188400268555e-01,1.418982893228530884e-01,-1.095508933067321777e+00,-7.291156649589538574e-01,4.936833083629608154e-01,-2.743982374668121338e-01,4.867336899042129517e-02,-4.445481896400451660e-01
-2.862077474594116211e+00,-3.287051439285278320e+00,8.182530403137207031e-01,-1.136252097785472870e-02,-3.331306204199790955e-02,-4.110630154609680176e-01,9.109271764755249023e-01,-4.628462344408035278e-02,7.102031260728836060e-02,2.483207881450653076e-01,3.107665181159973145e-01,-2.240708768367767334e-01,5.420208908617496490e-03,-5.584789440035820007e-02,-1.362755801528692245e-02,-1.826139241456985474e-01,3.103850781917572021e-01,-2.903504073619842529e-01,-4.027072340250015259e-02,-1.697155088186264038e-02,2.834073733538389206e-03,2.057408392429351807e-01,2.685934007167816162e-01,1.052325010299682617e+00,8.841437697410583496e-01,3.373486399650573730e-01,3.927780091762542725e-01,2.995859682559967041e-01,5.254914760589599609e-01,1.423300951719284058e-01,-1.095073223114013672e+00,-7.293953895568847656e-01,4.941878914833068848e-01,-2.734149396419525146e-01,4.803787171840667725e-02,-4.448461532592773438e-01
-2.862062931060791016e+00,-3.287538290023803711e+00,8.182442784309387207e-01,-1.128314342349767685e-02,-3.323997929692268372e-02,-4.097013771533966064e-01,9.115440845489501953e-01,-4.694885015487670898e-02,7.072328031063079834e-02,2.457858920097351074e-01,3.113360702991485596e-01,-2.241726815700531006e-01,5.008820444345474243e-03,-5.496129766106605530e-02,-1.394806616008281708e-02,-1.850268691778182983e-01,3.103303313255310059e-01,-2.913197278976440430e-01,-4.066314920783042908e-02,-1.651267148554325104e-02,2.682224381715059280e-03,2.054067403078079224e-01,2.694268822669982910e-01,1.052863955497741699e+00,8.849899172782897949e-01,3.380646407604217529e-01,3.909108936786651611e-01,2.998717427253723145e-01,5.251647830009460449e-01,1.431777924299240112e-01,-1.094553709030151367e+00,-7.296316623687744141e-01,4.949261248111724854e-01,-2.724761664867401123e-01,4.913568496704101562e-02,-4.457756280899047852e-01
-2.862004280090332031e+00,-3.288031816482543945e+00,8.182460665702819824e-01,-1.123094093054533005e-02,-3.314519673585891724e-02,-4.084779024124145508e-01,9.120970368385314941e-01,-4.747479781508445740e-02,7.051279395818710327e-02,2.434508353471755981e-01,3.118301331996917725e-01,-2.243462353944778442e-01,4.591037053614854813e-03,-5.395720899105072021e-02,-1.415421627461910248e-02,-1.872754842042922974e-01,3.099816143512725830e-01,-2.921355664730072021e-01,-4.103749617934226990e-02,-1.603956893086433411e-02,2.604877343401312828e-03,2.049500644207000732e-01,2.711541354656219482e-01,1.053326487541198730e+00,8.860965967178344727e-01,3.390405178070068359e-01,3.887507319450378418e-01,3.008113205432891846e-01,5.247671604156494141e-01,1.441778540611267090e-01,-1.094085931777954102e+00,-7.296198606491088867e-01,4.956642985343933105e-01,-2.676079273223876953e-01,5.127966776490211487e-02,-4.426960051059722900e-01
-2.861909389495849609e+00,-3.288522243499755859e+00,8.182489871978759766e-01,-1.119766104966402054e-02,-3.305971622467041016e-02,-4.074404537677764893e-01,9.125644564628601074e-01,-4.778727144002914429e-02,7.039612531661987305e-02,2.414582520723342896e-01,3.122682571411132812e-01,-2.246125191450119019e-01,4.170251544564962387e-03,-5.288825556635856628e-02,-1.426964811980724335e-02,-1.892585158348083496e-01,3.095307648181915283e-01,-2.928691506385803223e-01,-4.133858159184455872e-02,-1.554319821298122406e-02,2.632378367707133293e-03,2.044567614793777466e-01,2.735431194305419922e-01,1.053728461265563965e+00,8.868671059608459473e-01,3.406408429145812988e-01,3.867336511611938477e-01,3.015230298042297363e-01,5.248787403106689453e-01,1.450988352298736572e-01,-1.093805670738220215e+00,-7.292296886444091797e-01,4.963701963424682617e-01,-2.585498988628387451e-01,5.448534339666366577e-02,-4.338271319866180420e-01
